HH_ID,FOOD_PRE,FOOD_VFM,FOOD_ECO,CLEANO_PRE,CLEANO_VFM,CLEANO_ECO,PC_PRE,PC_VFM,PC_ECO,FOOD_TOT,CLEANO_TOT,PC_TOT,TOTAL
4240,1399601.59,1774823.412,342655.8552,56985.64,119375.21,36508.35,70138.47,215920.45,48776.8,3517080.857,212869.2,334835.72,4064785.777
4241,1281308.029,1300636.311,446747.272,31991.32,92128.25,26806.05,68355.83,58383.22,21750,3028691.612,150925.62,148489.05,3328106.282
4242,1456228.372,3060699.358,1977289.202,60680,95575.4,59210.9,13940,145701.11,199625.45,6494216.931,215466.3,359266.56,7068949.791
4243,1823156.7,3571327.97,2106200.216,205560.75,455391.55,188563.23,141892.5,471142.93,568579.87,7500684.886,849515.53,1181615.3,9531815.716
4244,141949.5005,517897.2672,245684.1074,0,26104.3,14777,14678.75,39828.09,51155.025,905530.8751,40881.3,105661.865,1052074.04
4245,1004718.366,2010167.737,754155.0821,110674.19,154825.63,55903.15,14420.2,96698.07,30416.5,3769041.185,321402.97,141534.77,4231978.925
4246,1828653.382,2989160.052,1220768.516,24436,176958.21,24528.05,14343.3,61344.7,94247.54,6038581.95,225922.26,169935.54,6434439.75
4247,2311573.25,4224457.67,1590120.467,103297.02,208699.5,41536.25,0,148772.09,311466.26,8126151.387,353532.77,460238.35,8939922.507
4248,1291063.109,6239555.77,2281560.384,95165.2,542670.24,273373.74,77758.81,1171591.32,596815.68,9812179.263,911209.18,1846165.81,12569554.25
4249,1126461.155,3314151.332,1308882.997,81870.7,165054.24,49768.93,56605.3,120583.98,84834.2,5749495.484,296693.87,262023.48,6308212.834
4250,4062954.665,5528049.194,1559382.097,52104.3,233295.23,228420.89,57456.09,184547.66,139677.14,11150385.96,513820.42,381680.89,12045887.27
4251,1164269.784,2652284.66,1461483.06,126386.45,417580.71,129323.47,38813.6,96470.8,163530.26,5278037.504,673290.63,298814.66,6250142.794
4252,1180163.528,3342690.361,2003722.16,119987.75,742874.75,177774.04,337292,261063.32,365026.58,6526576.049,1040636.54,963381.9,8530594.489
4253,1217015.858,1943147.259,459607.3731,39749.35,107423.5,28712.47,151836.2,161163.12,30623.75,3619770.49,175885.32,343623.07,4139278.88
4254,378172.4813,1083300.055,460097.6275,15813.12,72267.6,55614.44,26480.88,32987.58,57868.29,1921570.164,143695.16,117336.75,2182602.074
4255,847748.2576,1986567.928,595626.3613,59612.4,95346.25,41201.22,14682.91,91804.15,164240.39,3429942.547,196159.87,270727.45,3896829.867
4256,182571,557085.768,331640.48,13332.72,15366.6,14074.4,10804,18834,41771.6,1071297.248,42773.72,71409.6,1185480.568
4257,1439270.24,2833258.093,495295.7881,207633.19,280567.99,57536.488,113038.89,287108.59,77129.79,4767824.121,545737.668,477277.27,5790839.059
4258,1419978.879,1373974.863,513839.2187,46252.12,200789.78,9237.93,157367.18,188173.18,72024.35,3307792.96,256279.83,417564.71,3981637.5
4259,2113253.604,2124331.569,647343.7927,196434.22,206958.6,102273.39,213579.31,333649.4,107627.07,4884928.965,505666.21,654855.78,6045450.955
4260,3692461.013,8018640.195,947217.5478,138602.4,385502.81,145462.654,1304133.52,1022696.03,270344.19,12658318.76,669567.864,2597173.74,15925060.36
4261,1428913.948,2218525.765,771456.3048,120840.02,96581.65,44431.68,215324.58,418170.96,56562.0525,4418896.019,261853.35,690057.5925,5370806.961
4262,10411049.05,7863329.499,1139137.169,910780.05,762303.59,114075.65,1231160.68,551562.04,121988.6,19413515.71,1787159.29,1904711.32,23105386.32
4263,3073800.367,5964853.256,3344460.011,29192.67,350632.16,93677.1,97533.1,881828.42,132795.6378,12383113.63,473501.93,1112157.158,13968772.72
4264,3813689.852,7128522.568,2929326.125,412425.75,885517.87,438794.232,168530,912242.85,613304.5,13871538.54,1736737.852,1694077.35,17302353.75
4265,1001669.359,2738040.224,1205480.068,67747.96,221626.7,138356.56,190616.66,196630.96,199766.7,4945189.651,427731.22,587014.32,5959935.191
4266,4710974.851,4159960.359,856671.1034,292878.66,341093.24,134271.23,284262.3,529844.02,41902.59,9727606.314,768243.13,856008.91,11351858.35
4267,1620549.598,2508635.524,708767.624,182166.16,186331.78,61789.05,81541.39,207420.833,44117.13,4837952.745,430286.99,333079.353,5601319.088
4268,3505441.566,5871944.667,1616269.396,18019.5,120723.19,73579.39,202624.37,169836.55,79817.65,10993655.63,212322.08,452278.57,11658256.28
4269,2520119.423,6222183.626,1975485.894,93820.75,627876.2,370423.9,46987.5,234430.9,546194.89,10717788.94,1092120.85,827613.29,12637523.08
4270,2470174.224,5914209.579,1215182.592,615419.45,1217804.68,349170.28,364640.58,652535.6,500959.78,9599566.395,2182394.41,1518135.96,13300096.76
4271,2662248.979,7638424.328,4279129.741,309642.28,451822.21,296342.45,553545.08,848477.13,431026,14579803.05,1057806.94,1833048.21,17470658.2
4272,1092811.337,8778047.371,4223438.038,30655.17,419605.73,308389.94,60240.21,449528.08,241407.88,14094296.75,758650.84,751176.17,15604123.76
4273,1583272.722,5148608.803,2242414.137,62581.4,182370.18,203649.75,910595.32,1020959.28,366232.15,8974295.662,448601.33,2297786.75,11720683.74
4274,2539303.44,2764867.344,899642.0087,184193.75,305515.84,69407.7,250571.14,172140.45,67000.43,6203812.793,559117.29,489712.02,7252642.103
4275,666034.9291,1516195.24,792066.7476,44943.98,222906.33,83230.263,83406.15,201279.31,97436.65,2974296.917,351080.573,382122.11,3707499.6
4276,369688.3873,1468490.711,734225.9062,0,78544.41,48055.9,0,32570.85,113109.9,2572405.005,126600.31,145680.75,2844686.065
4277,1092757.958,752739.3464,214330.4444,35158.35,42988.53,20052.3,62605.31,38050.05,26829.15,2059827.749,98199.18,127484.51,2285511.439
4278,2786722.948,4488191.447,2194180.268,285788.18,281089.77,81593.85,74176,108402.45,161063.6,9469094.662,648471.8,343642.05,10461208.51
4279,988698.5304,4112517.681,2393463.251,58646.93,161482.35,130804.11,181181.235,55376.23,295344.5,7494679.462,350933.39,531901.965,8377514.817
4280,2758147.359,8038154.859,1842398.47,487586.6,631183.38,347437.73,1777490.53,1435271.24,948860.365,12638700.69,1466207.71,4161622.135,18266530.53
4281,1209473.076,2549944.325,630602.4754,33443.77,75493.1,47160.63,119797.82,95797.63,48725.48,4390019.877,156097.5,264320.93,4810438.307
4282,1361811.14,2295777.719,778887.769,47316.63,402929.51,135356.62,115365.58,208649.25,346621.41,4436476.628,585602.76,670636.24,5692715.628
4283,1354334.532,2375754.991,906185.765,281086.74,236854.72,259248.135,188947.59,191784.704,73889.84,4636275.289,777189.595,454622.134,5868087.018
4284,940510.049,2616394.534,1197171.872,68050.06,163516.2,227652.42,75065.3,213359.04,109047.62,4754076.455,459218.68,397471.96,5610767.095
4285,3154659.129,2977226.064,588088.1106,522932.3,331885.7,17013.32,449401.55,523602.3,45166.8,6719973.302,871831.32,1018170.65,8609975.272
4286,2257192.006,3676730.498,1159115.821,92333.49,101452.29,38741.62,239580.07,360511.18,152822.19,7093038.324,232527.4,752913.44,8078479.164
4287,2495428.441,9500456.981,2382569.45,155646.63,638956.525,174785.6,73132.47,762427.21,350100.08,14378454.87,969388.755,1185659.76,16533503.39
4288,2015162.543,4473289.939,1463260.987,143037.24,503751.39,120288.2,153291.25,388081.77,365283.16,7951713.469,767076.83,906656.18,9625446.479
4289,1235522.64,2065144.871,437639.7239,115573.255,187896.77,20192.55,265007.58,261115.81,76026.65,3738307.235,323662.575,602150.04,4664119.85
4290,3704691.605,29010942.41,5537932.883,20277,322566.04,309954.2,945539.72,950290.25,1874366.46,38253566.9,652797.24,3770196.43,42676560.57
4291,1973351.503,3335114.351,1119594.426,111953.9,459754.2,162527.19,121496.54,996262.26,392174.07,6428060.281,734235.29,1509932.87,8672228.441
4292,6524618.88,11897652.64,3988882.625,452646.16,1534010.66,570122.11,1969352.65,2448743.73,1529200.51,22411154.15,2556778.93,5947296.89,30915229.97
4293,862256.8822,1267916.856,606041.7802,48549.3,49316.61,22488.24,82401.85,135378.6,95593.34,2736215.519,120354.15,313373.79,3169943.459
4294,880146.1528,2223603.784,527949.1441,48580.61,232144,54056.96,212417.34,555941.31,191561.899,3631699.081,334781.57,959920.549,4926401.2
4295,714440.5328,19879803.48,1842983.635,64652.68,183476.35,169991.8,21618.65,140922.83,90906.62,22437227.65,418120.83,253448.1,23108796.58
4296,2243881.268,8194938.062,2109484.524,29362.15,835350.53,243077.3325,350380.29,654530.8,689342.2,12548303.85,1107790.013,1694253.29,15350347.16
4297,2657905.37,5274882.904,1135139.215,763419.35,421534.91,102335.31,821542.21,799759.51,89942.29,9067927.489,1287289.57,1711244.01,12066461.07
4298,1859315.379,1946165.73,582521,191053.3,258616.65,77837.34,109652.82,223721.486,232181.36,4388002.109,527507.29,565555.666,5481065.065
4299,763820.7375,1581884.761,769593.7162,26119.9,191944.86,24530.6,28938.5,80780.24,38283.6,3115299.215,242595.36,148002.34,3505896.915
4300,743679.4296,5065345.505,2302133.298,92819.8,381822.38,91296.4,4730,361614.65,60312.26,8111158.233,565938.58,426656.91,9103753.723
4301,189531.1484,559791.604,95648.85,23294.95,61940.95,0,74930.3,237350.85,34029.95,844971.6024,85235.9,346311.1,1276518.602
4302,2702532.499,2122657.048,423455.927,93775,217223.95,45655.8,90897.32,201810.11,10529.4,5248645.474,356654.75,303236.83,5908537.054
4303,1690147.806,2696413.351,572886.6488,135212.98,178606.21,109147.43,424259.74,364490.28,125672.11,4959447.806,422966.62,914422.13,6296836.556
4304,807615.4594,1511315.282,399703.13,32454.58,86876.73,21891.42,223718.27,411981.87,72016.19,2718633.872,141222.73,707716.33,3567572.932
4305,2375858.087,3123603.585,697908.2001,271243,189544.8,39108,88741.86,233091.8,110670.72,6197369.871,499895.8,432504.38,7129770.051
4306,1375512.959,2459640.908,785159.488,80469.33,296774.26,47777.85,72158.16,90493.08,49268.34,4620313.355,425021.44,211919.58,5257254.375
4307,4745574.262,3548483.142,544617.7489,227450.64,293526.13,71710.5,361149.95,277652.4,69688.84,8838675.153,592687.27,708491.19,10139853.61
4308,1230751.942,1977745.873,785803.1274,49111.8,164267.97,168582.95,73369.6,149174.006,66452.78,3994300.942,381962.72,288996.386,4665260.048
4309,2031534.663,2148061.103,378334.0709,29725.11,38262.99,22458.59,335700.93,598228.55,158681.52,4557929.837,90446.69,1092611,5740987.527
4310,1640634.5,2874017.015,1250059.965,125602.09,314577.68,17966.2,367793.38,430064.94,167365.05,5764711.479,458145.97,965223.37,7188080.819
4311,5819938.833,4761444.996,910653.919,138065.16,275782.27,180574.26,179699.65,529027.97,149897.07,11492037.75,594421.69,858624.69,12945084.13
4312,405654.8489,707466.4525,101635.6375,40984.5,35259.09,17817.75,52543.9,242665.66,27945.95,1214756.939,94061.34,323155.51,1631973.789
4313,1112230.016,1922688.165,678227.695,151467.51,149307.32,95607.97,140041.22,388091.57,78708.5,3713145.876,396382.8,606841.29,4716369.966
4314,3596272.198,9309565.246,4076510.474,473597.14,521864,236725.9,249440.7,593413.85,445147.23,16982347.92,1232187.04,1288001.78,19502536.74
4315,1718209.974,4522780.477,1344579.842,93671.46,323963.19,61505.4,366374.8,325463.6,161669.85,7585570.293,479140.05,853508.25,8918218.593
4316,685976.6548,2512444.676,1197647.945,0,106349.49,20241.5,0,123355.4,124937.32,4396069.277,126590.99,248292.72,4770952.987
4317,2515264.545,6337956.813,698507.5283,77754.09,224304.11,38491.69,258060.38,525102.13,61865.25,9551728.886,340549.89,845027.76,10737306.54
4318,2399693.61,2353960.826,948256.637,97062.8,241396.04,23984.89,598458.5,567707.94,235618.89,5701911.073,362443.73,1401785.33,7466140.133
4319,5013767.086,7484144.556,3466249.558,439754.08,141347.84,52090.8,462892.67,175643.215,82570.37,15964161.2,633192.72,721106.255,17318460.17
4320,667387.7397,1794176.077,847364.3466,30080.73,31900.65,82708.44,0,157562.47,194488.01,3308928.163,144689.82,352050.48,3805668.463
4321,4271955.731,4716563.254,1045598.956,498888.14,251442.08,109905.99,247886.16,320316.47,199685.11,10034117.94,860236.21,767887.74,11662241.89
4322,866959.5381,1302146.348,691856.6319,3650.4,116294.55,34986.55,11678.52,85233.23,11007.55,2860962.517,154931.5,107919.3,3123813.317
4323,481416.2867,2480389.514,805155.6738,97660.65,78454.89,69227.58,0,76842.52,171669.12,3766961.475,245343.12,248511.64,4260816.235
4324,1301876.655,3604636.147,852226.044,32406.15,79922.35,14606.25,32309.15,120630.42,51911.3,5758738.845,126934.75,204850.87,6090524.465
4325,487867.9224,1354277.865,275993.1926,113750.34,167678.71,65997.46,54002.1,176865.83,63618.67,2118138.98,347426.51,294486.6,2760052.09
4326,1681371.729,3289108.603,1860314.447,125709,131933.35,120914.34,79153.17,128767.18,423284.47,6830794.779,378556.69,631204.82,7840556.289
4327,2155080.351,3883786.178,2740802.767,57465.75,220023.87,580686.97,62133.55,510797.39,535485.34,8779669.296,858176.59,1108416.28,10746262.17
4328,619811.5708,3773750.541,2822889.379,12880.2,361433.83,112950.68,294815.3,778048.186,712791.4015,7216451.49,487264.71,1785654.888,9489371.088
4329,1032392.256,3663500.665,1358935.044,94068.2,314251.37,170892.7,241747.14,520060.82,196710.2,6054827.965,579212.27,958518.16,7592558.395
4330,3007872.134,4945760.236,1689265.1,112121.8,171091.26,88202.84,109667.95,289634.44,90848.2,9642897.47,371415.9,490150.59,10504463.96
4331,1725374.705,3244634.801,1395061.453,97632.5,561858.54,98044.75,164765.04,483366.88,104291.74,6365070.958,757535.79,752423.66,7875030.408
4332,2353004.629,3569238.968,1391540.329,117286.38,241497.26,102550.32,157103.37,362952.46,160037.73,7313783.927,461333.96,680093.56,8455211.447
4333,1862066.011,2601693.687,1212499.025,94714.18,100674.5,179722.2,297321.4,381817.78,79772.4,5676258.723,375110.88,758911.58,6810281.183
4334,2052144.52,5055495.006,1220645.054,116056.05,0,32662.1,50061,216635.9,163083.95,8328284.58,148718.15,429780.85,8906783.58
4335,5377940.879,6078293.225,1870659.705,409289.7,449357.45,46620.82,567209.74,704842.9,80891.35,13326893.81,905267.97,1352943.99,15585105.77
4336,1623730.761,4625581.245,2272100.441,241073.96,36386.35,37567.57,0,20294,194252.2,8521412.448,315027.88,214546.2,9050986.528
4337,1359765.21,7727063.531,814500.2997,93258.1,87197.8,0,41142.95,70210.25,275210.965,9901329.04,180455.9,386564.165,10468349.11
4338,536102.2782,1036765.251,482851.9425,20263.94,55941.25,18516.99,72192.36,71807.25,60760.2,2055719.471,94722.18,204759.81,2355201.461
4339,2347883.636,7920435.195,7043009.58,183220.512,581011.37,105227.85,0,949227.03,284703.53,17311328.41,869459.732,1233930.56,19414718.7
4340,3777480.886,4514632.338,1363889.839,389954.65,593773.44,166096.78,558663.69,1229037.79,113180.6,9656003.063,1149824.87,1900882.08,12706710.01
4341,1769561.267,2565081.257,1193621.979,86337.23,306962.97,126436.352,118984.1,186890.69,229845.25,5528264.503,519736.552,535720.04,6583721.095
4342,1198921.03,1353042.964,690070.1975,83620.69,145854.9,91898.02,232019.43,162638.72,42012.896,3242034.191,321373.61,436671.046,4000078.847
4343,2974095.547,5054591.79,1343854.529,18000.9,103803.34,23957.88,308427.59,415886.39,221784.75,9372541.866,145762.12,946098.73,10464402.72
4344,629454.2988,761408.642,336087.9909,49882.26,140284.85,37494.99,68319.198,258530.98,75932.49,1726950.932,227662.1,402782.668,2357395.7
4345,847163.2598,2147647.465,636312.4544,35039.75,126091.35,60509.05,213632,266019.18,77807.26,3631123.179,221640.15,557458.44,4410221.769
4346,3463336.491,4531454.378,1031729.683,204090.88,255014.51,38339.45,599079.8,353478.515,172444.8,9026520.552,497444.84,1125003.115,10648968.51
4347,1253724.231,1856741.813,479117.8919,37239.85,99576.48,62136.71,173213.27,169646.77,55037.25,3589583.936,198953.04,397897.29,4186434.266
4348,1526389.89,2980242.688,924601.6792,164134.27,257927.56,83112.81,30958.44,132681.35,121022.45,5431234.257,505174.64,284662.24,6221071.137
4349,1705066.154,7608656.793,2028530.981,142254.75,291657.36,300681.2,19070,139328.75,619212.41,11342253.93,734593.31,777611.16,12854458.4
4350,1468746.907,2278811.464,551495.8508,71541.63,237664.61,46508.1,103614.45,394694.55,113418.53,4299054.221,355714.34,611727.53,5266496.091
4351,1655586.413,3467585.258,1261282.021,97580.53,792320.19,78882.1,140254.3,771222.16,464180.32,6384453.692,968782.82,1375656.78,8728893.292
4352,2503548.199,4179730.614,1277747.292,133406.16,193433.27,32306.4,222038.98,295788.33,137853.73,7961026.105,359145.83,655681.04,8975852.975
4353,3380951.799,6249917.367,2613920.561,296011.04,484586.94,218323,488042.87,973052.14,414721.575,12244789.73,998920.98,1875816.585,15119527.29
4354,6087841.1,7557987.748,2523762.291,249391.11,598478.1,198103.51,364524.14,607720.27,137855.33,16169591.14,1045972.72,1110099.74,18325663.6
4355,1018227.113,1127163.183,276718.38,106482.5,82805.9,0,167666.55,184745.75,30703.6,2422108.676,189288.4,383115.9,2994512.976
4356,1350417.855,2376072.819,470811.1124,110886.95,107838.6,56608.19,296786.78,365413.84,157718.12,4197301.786,275333.74,819918.74,5292554.266
4357,9675593.033,17073784.02,2607211.194,923015.14,1189730.1,54410.1,1009414.27,1276203.33,236627.15,29356588.25,2167155.34,2522244.75,34045988.34
4358,2703157.332,2259946.632,800215.4709,61103.1,289958.99,308671.76,152654.82,319365.58,138676,5763319.434,659733.85,610696.4,7033749.684
4359,1144534.608,2214674.755,1665344.544,97569.01,347929.53,69973.2,210298.91,216883.55,172115.49,5024553.907,515471.74,599297.95,6139323.597
4360,497947.85,975270.1317,155092.8257,61843.96,207458.67,65627.95,86173.09,248904.37,41255.63,1628310.807,334930.58,376333.09,2339574.477
4361,8713759.319,9634102.441,2796777.322,477597.33,565212.23,191553.88,400778.13,507361.56,397071.78,21144639.08,1234363.44,1305211.47,23684213.99
4362,675311.9225,1384621.068,446430.0024,31200.8,103647.54,49682.17,70727.93,97618.3,35188.5,2506362.993,184530.51,203534.73,2894428.233
4363,910504.8901,7127629.054,2607170.323,31124.52,913219.14,140312.99,36720.5,119816.37,136585.64,10645304.27,1084656.65,293122.51,12023083.43
4364,714080.3794,3535988.574,611981.1544,44529.14,114188.33,19629.65,82665.05,131661.56,87528.78,4862050.107,178347.12,301855.39,5342252.617
4365,1732598.851,3504446.25,714443.1788,26823,68055.03,109976.86,100666.25,236777.865,95105.16,5951488.279,204854.89,432549.275,6588892.444
4366,710802.51,3012123.862,1071006.944,83567.9,210373.09,173881.64,47686,243867.75,256584.23,4793933.316,467822.63,548137.98,5809893.926
4367,490374.2477,964886.769,520985.256,18135.04,59810.92,70456.1,228765.95,63632.66,65423.69,1976246.273,148402.06,357822.3,2482470.633
4368,989874.308,1398868.222,595778.8574,67863.25,64437.47,57190.16,136944.85,177056.53,127025.72,2984521.387,189490.88,441027.1,3615039.367
4369,2026987.396,3996591.898,1463867.696,107377.13,497096.64,68653.24,43668.9,435045.366,396304.9,7487446.99,673127.01,875019.166,9035593.166
4370,5157247.38,7064948.763,2542461.864,232217.98,975618.825,177909.745,1618012.28,2154201.5,321273.4,14764658.01,1385746.55,4093487.18,20243891.74
4371,3601621.764,5909563.781,1485848.544,66298.91,383674.15,76683.16,96247.825,351766.98,161803.91,10997034.09,526656.22,609818.715,12133509.02
